City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Date
449,Zhoucheng,CN,35.9122,116.3117,50.81,72,41,9.33,scattered clouds,2022-08-10 22:47
450,Muroto,JP,33.2833,134.15,50,57,0,10.36,clear sky,2022-08-10 22:47
451,Ossora,RU,59.2353,163.0719,15.49,66,15,17.38,few clouds,2022-08-10 22:47
452,Te Anau,NZ,-45.4167,167.7167,55.92,94,100,3.49,overcast clouds,2022-08-10 22:46
453,Igarka,RU,67.4667,86.5833,32.05,87,100,11.68,overcast clouds,2022-08-10 22:47
454,Sharjah,AE,25.3573,55.4033,84.2,19,0,3.44,clear sky,2022-08-10 22:47
455,Guaraciaba Do Norte,BR,-4.1669,-40.7475,66.15,87,88,4.61,overcast clouds,2022-08-10 22:47
456,Dotnuva,LT,55.35,23.9,41,75,90,2.3,overcast clouds,2022-08-10 22:47
457,Klaksvik,FO,62.2266,-6.589,28.4,80,100,9.22,light snow,2022-08-10 22:47
458,Puerto Leguizamo,CO,-0.1934,-74.7819,75.45,90,95,1.43,overcast clouds,2022-08-10 22:47
459,Synya,RU,65.3718,58.0387,33.48,90,28,12.21,scattered clouds,2022-08-10 22:47
460,Sola,VU,-13.8833,167.55,80.89,71,91,3.65,overcast clouds,2022-08-10 22:47
461,Englewood,US,39.6478,-104.9878,70,12,1,5.01,clear sky,2022-08-10 22:45
462,Los Teques,VE,10.3445,-67.0433,78.8,78,40,2.3,scattered clouds,2022-08-10 22:47
463,Neuquen,AR,-38.9516,-68.0591,66.2,52,20,4.61,few clouds,2022-08-10 22:47
464,Praya,CV,14.9215,-23.5087,73.4,56,0,16.11,clear sky,2022-08-10 22:47
465,Zaysan,KZ,47.4667,84.8667,37.78,43,0,4.85,clear sky,2022-08-10 22:47
466,Lavrentiya,RU,65.5833,-171,-1.59,78,100,17.85,overcast clouds,2022-08-10 22:42
467,Qaqortoq,GL,60.7167,-46.0333,39.2,70,48,5.75,scattered clouds,2022-08-10 22:47
468,Ludwigsfelde,DE,52.3,13.2667,46.99,87,75,10.36,light rain,2022-08-10 22:47
469,Urengoy,RU,65.9667,78.3667,17.49,96,54,6.13,broken clouds,2022-08-10 22:47
470,Dharchula,IN,29.85,80.5333,55.83,23,0,9.24,clear sky,2022-08-10 22:47
471,Mamou,GN,10.5,-12,77.4,57,63,3.78,broken clouds,2022-08-10 22:47
472,Mchinji,MW,-13.7984,32.8802,59.31,86,94,3.13,overcast clouds,2022-08-10 22:47
473,San Quintin,MX,30.4833,-115.95,65.43,68,58,15.32,broken clouds,2022-08-10 22:47
474,Kandrian,PG,-6.2167,149.55,75.92,93,100,3.83,light rain,2022-08-10 22:47
475,Gunnedah,AU,-30.9833,150.25,60.01,64,0,1.99,clear sky,2022-08-10 22:47
476,Oistins,BB,13.0667,-59.5333,78.8,65,20,6.91,volcanic ash,2022-08-10 22:47
477,Naliya,IN,23.2667,68.8333,76.8,68,0,7.94,clear sky,2022-08-10 22:47
478,Koulikoro,ML,14,-7.75,85.62,8,0,6.62,clear sky,2022-08-10 22:47
479,Mesopotamia,IQ,33,44,66.2,55,0,9.22,clear sky,2022-08-10 22:46
480,Guarapuava,BR,-25.3953,-51.4581,59.16,71,1,1.45,clear sky,2022-08-10 22:47
481,Togul,RU,53.465,85.9128,29.35,84,7,6.89,clear sky,2022-08-10 22:47
482,Samoded,RU,63.6083,40.5111,35.22,96,100,10.98,light rain,2022-08-10 22:47
483,Leshukonskoye,RU,64.8989,45.7622,37.85,92,100,13.89,overcast clouds,2022-08-10 22:47
484,Champoton,MX,19.35,-90.7167,95,49,40,13.8,scattered clouds,2022-08-10 22:47
485,Sume,BR,-7.6717,-36.88,71.53,86,72,9.33,broken clouds,2022-08-10 22:47
486,Flinders,AU,-34.5833,150.8552,57.99,55,0,7,clear sky,2022-08-10 22:47
487,Meadow Lake,US,34.8014,-106.5436,78.01,6,20,9.22,few clouds,2022-08-10 22:47
488,Santa Rosa,PH,14.3122,121.1114,80.01,78,40,2.3,scattered clouds,2022-08-10 22:47
489,Bang Saphan,TH,11.2126,99.5117,75.29,92,27,2.77,scattered clouds,2022-08-10 22:47
490,Pangody,RU,65.85,74.4859,32.09,90,90,12.19,overcast clouds,2022-08-10 22:47
491,Taltal,CL,-25.4,-70.4833,65.86,80,89,2.91,overcast clouds,2022-08-10 22:47
492,Bismarck,US,46.8083,-100.7837,69.8,16,1,9.22,clear sky,2022-08-10 22:43
493,Grieskirchen,AT,48.2333,13.8333,50,53,79,3.44,broken clouds,2022-08-10 22:47
494,Launceston,AU,-41.45,147.1667,46,76,40,8.05,scattered clouds,2022-08-10 22:47
495,Vigrestad,NO,58.5667,5.7,30,91,13,7.29,few clouds,2022-08-10 22:47
496,Tignere,CM,7.3667,12.65,69.75,67,76,3.22,broken clouds,2022-08-10 22:47
497,Matay,EG,28.419,30.7792,52.81,47,0,10.49,clear sky,2022-08-10 22:47
498,Mildura,AU,-34.2,142.15,51.01,71,27,9.22,scattered clouds,2022-08-10 22:43
499,Show Low,US,34.2542,-110.0298,71.6,7,1,17.27,clear sky,2022-08-10 22:47
500,Ransang,PH,8.9603,117.5828,78.93,81,91,3.49,overcast clouds,2022-08-10 22:47
501,Sibolga,ID,1.7427,98.7792,75.31,89,71,2.15,broken clouds,2022-08-10 22:47
502,Port Lincoln,AU,-34.7333,135.8667,59.34,61,93,14.92,overcast clouds,2022-08-10 22:47
503,Suluq,LY,31.6682,20.2521,57.07,42,77,13.42,broken clouds,2022-08-10 22:47
504,Ambilobe,MG,-13.2,49.05,72.52,92,99,3.11,overcast clouds,2022-08-10 22:47
505,Manuk Mangkaw,PH,4.8,119.85,82.24,74,92,4.38,overcast clouds,2022-08-10 22:47
506,Ayagoz,KZ,47.9714,80.4392,31.19,84,2,15.93,clear sky,2022-08-10 22:47
507,Kargasok,RU,59.0556,80.8572,31.3,91,99,8.01,overcast clouds,2022-08-10 22:47
508,North Branch,US,45.5113,-92.9802,48,86,98,5.99,overcast clouds,2022-08-10 22:47
509,Talaya,RU,61.3833,152.75,-2.49,89,99,4.81,overcast clouds,2022-08-10 22:44
510,Batesville,US,35.7698,-91.641,64.4,39,1,17.27,clear sky,2022-08-10 22:47
511,Casablanca,MA,33.5928,-7.6192,64,93,20,3.44,few clouds,2022-08-10 22:47
512,Villanueva De Cordoba,ES,38.3228,-4.6287,59,88,20,8.05,few clouds,2022-08-10 22:47
513,Coquimbo,CL,-29.9533,-71.3436,60.8,72,0,12.66,clear sky,2022-08-10 22:47
514,Flin Flon,CA,54.7682,-101.865,42.8,45,75,6.91,broken clouds,2022-08-10 22:46
515,Zapadnaya Dvina,RU,56.259,32.0745,41.92,93,98,0.72,light rain,2022-08-10 22:47
516,Picos,BR,-7.0769,-41.4669,82.53,43,99,3.58,overcast clouds,2022-08-10 22:47
517,Rio Grande,BR,-32.035,-52.0986,73.99,95,100,1.01,overcast clouds,2022-08-10 22:43
518,Coihaique,CL,-45.5752,-72.0662,50,76,75,4.61,broken clouds,2022-08-10 22:47
519,Hovd,MN,48.0056,91.6419,28.02,55,100,3.56,overcast clouds,2022-08-10 22:47
520,Sesheke,ZM,-17.4759,24.2968,60.8,60,0,4.36,clear sky,2022-08-10 22:47
521,Adrar,MR,20.5022,-10.0711,78.98,19,2,14.32,clear sky,2022-08-10 22:47
522,Weihai,CN,37.5017,122.1136,49.03,74,93,10.29,overcast clouds,2022-08-10 22:47
523,Manaure,CO,11.7751,-72.4445,84.58,60,81,15.82,broken clouds,2022-08-10 22:47
524,Keti Bandar,PK,24.1447,67.4497,79.2,67,0,16.33,clear sky,2022-08-10 22:47
525,Ayan,RU,56.45,138.1667,27.09,92,100,8.68,light snow,2022-08-10 22:44
526,Salalah,OM,17.0151,54.0924,80.6,74,20,2.3,few clouds,2022-08-10 22:47
527,Camana,PE,-16.6228,-72.7111,69.04,83,58,7.67,broken clouds,2022-08-10 22:47
528,Tynda,RU,55.1667,124.7167,8.71,73,4,4.09,clear sky,2022-08-10 22:47
529,Varadero,CU,23.1536,-81.2514,87.8,55,40,12.66,scattered clouds,2022-08-10 22:47
530,Kollo,NE,13.3043,2.339,91.4,6,0,5.75,clear sky,2022-08-10 22:47
531,Kiruna,SE,67.8557,20.2251,21.2,79,41,13.8,scattered clouds,2022-08-10 22:47
532,Baker City,US,44.7749,-117.8344,42.8,42,90,26.46,overcast clouds,2022-08-10 22:47
533,Meulaboh,ID,4.1363,96.1285,76.91,87,58,4.14,broken clouds,2022-08-10 22:43
534,Baryatino,RU,54.3121,34.521,35.98,77,3,7.36,clear sky,2022-08-10 22:47
535,Atar,MR,20.5169,-13.0499,81.12,20,1,10.98,clear sky,2022-08-10 22:47
536,Homer,US,59.6425,-151.5483,27,50,90,9.22,overcast clouds,2022-08-10 22:47
537,Port Keats,AU,-14.25,129.55,83.98,70,13,1.88,few clouds,2022-08-10 22:47
538,Prainha,BR,-1.8,-53.48,75.67,92,58,3.11,light rain,2022-08-10 22:47
539,Andra,RU,62.5147,65.8878,30.63,98,100,7.61,overcast clouds,2022-08-10 22:47
540,Ravar,IR,31.2656,56.8055,71.02,23,69,5.08,broken clouds,2022-08-10 22:47
541,Vargem Grande,BR,-3.5431,-43.9158,74.77,94,99,3,light rain,2022-08-10 22:47
542,Roald,NO,62.5833,6.1333,35.6,93,75,20.71,light snow,2022-08-10 22:47
543,Vostok,RU,46.4856,135.8833,41.45,46,73,5.37,broken clouds,2022-08-10 22:47
544,Esperance,AU,-33.8667,121.9,57.2,88,98,12.66,overcast clouds,2022-08-10 22:47
545,Mackay,AU,-21.15,149.2,79,88,6,4.61,clear sky,2022-08-10 22:47
546,Jasper,US,37.2001,-94.3502,60.8,51,90,12.66,overcast clouds,2022-08-10 22:45
547,Ponta Delgada,PT,37.7333,-25.6667,62.6,94,75,10.36,mist,2022-08-10 22:47
548,Phangnga,TH,8.4509,98.5298,82,94,20,1.14,few clouds,2022-08-10 22:47
549,Suntar,RU,62.1444,117.6319,7.84,90,100,8.46,overcast clouds,2022-08-10 22:47
550,San Andres,CO,12.5847,-81.7006,82.4,78,90,10.36,overcast clouds,2022-08-10 22:48
551,Veinticinco De Mayo,AR,-35.4323,-60.1727,66.99,63,100,1.99,overcast clouds,2022-08-10 22:48
552,Chiang Khong,TH,20.2613,100.4046,71.6,94,0,3.44,clear sky,2022-08-10 22:48
553,Hirado,JP,33.3597,129.5531,53.01,62,0,3.44,clear sky,2022-08-10 22:48
554,Romans-Sur-Isere,FR,45.0464,5.0562,48,78,100,9.64,overcast clouds,2022-08-10 22:48
555,Longyearbyen,SJ,78.2186,15.6401,21.2,68,75,19.57,broken clouds,2022-08-10 22:48
556,Amuntai,ID,-2.4177,115.2494,74.7,98,98,0.72,overcast clouds,2022-08-10 22:48
557,Rawson,AR,-43.3002,-65.1023,64.4,41,1,8.03,clear sky,2022-08-10 22:48
558,Kharp,RU,66.8014,65.8081,21.88,99,100,3.47,overcast clouds,2022-08-10 22:48
559,Pochutla,MX,15.7432,-96.4661,86,65,20,17.27,few clouds,2022-08-10 22:48
560,Belaya Gora,RU,68.5333,146.4167,-12.35,92,82,2.89,broken clouds,2022-08-10 22:48
561,Margate,GB,51.3813,1.3862,41,72,100,5.99,light rain,2022-08-10 22:43
562,Swan Hill,AU,-35.3378,143.5544,53.33,50,7,17.47,clear sky,2022-08-10 22:48
563,Mandalgovi,MN,45.7625,106.2708,35.51,62,6,2.64,clear sky,2022-08-10 22:43
564,Mgandu,TZ,-5.95,34.1333,60.19,96,99,4.16,overcast clouds,2022-08-10 22:48
565,Hoquiam,US,46.9809,-123.8893,48.99,61,20,19.57,few clouds,2022-08-10 22:48
566,Saltpond,GH,5.2091,-1.0606,80.96,85,55,8.46,broken clouds,2022-08-10 22:48
567,Kaeo,NZ,-35.1,173.7833,70,91,26,0.45,scattered clouds,2022-08-10 22:48
568,Riberalta,BO,-10.9833,-66.1,87.8,66,75,1.57,broken clouds,2022-08-10 22:48
569,Ust-Koksa,RU,50.2696,85.6108,25.36,89,17,3.06,few clouds,2022-08-10 22:48
570,Altay,CN,47.8667,88.1167,33.24,39,0,11.1,clear sky,2022-08-10 22:48
571,Sakakah,SA,29.9697,40.2064,57.2,33,0,12.66,clear sky,2022-08-10 22:48
572,Inhambane,MZ,-23.865,35.3833,72.84,83,1,5.93,clear sky,2022-08-10 22:43
573,Grand-Santi,GF,4.25,-54.3833,73.81,97,98,2.59,moderate rain,2022-08-10 22:48
574,Santiago Del Estero,AR,-27.7951,-64.2615,65.5,61,87,23.78,overcast clouds,2022-08-10 22:44
575,Lososina,RU,48.9975,140.3106,46.22,47,21,8.28,few clouds,2022-08-10 22:48
576,Krasnoselkup,RU,65.7,82.4667,32.99,82,100,9.01,overcast clouds,2022-08-10 22:48
577,Charters Towers,AU,-20.1,146.2667,80.47,44,8,6.02,clear sky,2022-08-10 22:48
578,Inta,RU,66.0317,60.1659,35.51,77,99,17.22,overcast clouds,2022-08-10 22:48
579,Dudinka,RU,69.4058,86.1778,13.24,97,73,4.59,broken clouds,2022-08-10 22:48
580,Masingbi,SL,8.7833,-11.95,80.1,79,75,4.25,broken clouds,2022-08-10 22:48
581,Bowen,AU,-20.0167,148.2333,77,88,27,5.75,scattered clouds,2022-08-10 22:48
582,Mazamari,PE,-11.3258,-74.5308,71.82,97,99,2.17,overcast clouds,2022-08-10 22:48
583,Sao Jose De Ribamar,BR,-2.5619,-44.0542,77,94,75,2.3,broken clouds,2022-08-10 22:48
584,Zheshart,RU,62.0731,49.5733,32.09,91,2,7.7,clear sky,2022-08-10 22:48
585,Malinovskiy,RU,61.1953,62.8397,33.87,98,100,4.94,moderate rain,2022-08-10 22:48
586,Itaituba,BR,-4.2761,-55.9836,74.98,94,100,0.63,overcast clouds,2022-08-10 22:48
587,Andenes,NO,69.3143,16.1194,35.6,87,90,19.57,light rain,2022-08-10 22:48
588,Mabay,PH,6.0577,124.4666,78.94,80,100,3.89,overcast clouds,2022-08-10 22:48
589,Galle,LK,6.0367,80.217,78.55,76,7,1.36,clear sky,2022-08-10 22:48
590,Qingdao,CN,36.0986,120.3719,53.01,93,0,8.95,clear sky,2022-08-10 22:48
591,Kawhia,NZ,-38.0651,174.8183,73,96,55,3,broken clouds,2022-08-10 22:48
592,Chibuto,MZ,-24.6867,33.5306,66.74,96,0,4.32,clear sky,2022-08-10 22:48
593,Seydisehir,TR,37.4193,31.8453,27.19,89,64,8.3,broken clouds,2022-08-10 22:48
594,Mukhen,RU,48.1,136.1,48.87,34,91,11.48,overcast clouds,2022-08-10 22:48
595,Douglas,US,41.3,-96.167,62.6,29,1,19.57,clear sky,2022-08-10 22:48
596,Mahibadhoo,MV,3.7833,72.9667,82.8,73,13,9.01,few clouds,2022-08-10 22:48
597,Betma,IN,22.6833,75.6167,79.09,16,17,6.55,few clouds,2022-08-10 22:48
598,Petrivka,UA,46.9695,30.9591,37.4,65,0,4.47,clear sky,2022-08-10 22:48
599,Ust-Kulom,RU,61.6864,53.6902,25.25,98,21,2.44,few clouds,2022-08-10 22:48
600,Salta,AR,-24.7859,-65.4117,75.2,73,40,6.91,scattered clouds,2022-08-10 22:48
601,Alugan,PH,12.2188,125.4808,80.13,79,76,9.69,broken clouds,2022-08-10 22:48
602,Itaqui,BR,-29.1253,-56.5531,79.41,65,2,6.78,clear sky,2022-08-10 22:48
603,Powell River,CA,49.8496,-124.5361,48.2,46,40,18.41,scattered clouds,2022-08-10 22:45
604,Okha,RU,53.5739,142.9478,35.96,77,24,13.49,few clouds,2022-08-10 22:48
605,Semey,KZ,50.4111,80.2275,33.76,83,6,14.72,clear sky,2022-08-10 22:48
606,Wanlaweyn,SO,2.6185,44.8938,80.35,74,80,9.31,broken clouds,2022-08-10 22:47
607,Aguas Vermelhas,BR,-15.7472,-41.46,63.84,80,20,3.96,few clouds,2022-08-10 22:48
608,Avera,US,33.194,-82.5271,71.6,83,40,12.66,scattered clouds,2022-08-10 22:48
609,Hambantota,LK,6.1241,81.1185,75.2,100,40,4.61,scattered clouds,2022-08-10 22:48
610,Fort Nelson,CA,58.8053,-122.7002,21.2,45,75,3.44,broken clouds,2022-08-10 22:48
611,Fukue,JP,32.6881,128.8419,60.6,61,100,10.4,overcast clouds,2022-08-10 22:48
612,Greenville,US,35.6127,-77.3663,77,53,1,10.36,clear sky,2022-08-10 22:48
613,Kikwit,CD,-5.041,18.8162,72.27,92,100,3.2,overcast clouds,2022-08-10 22:48
614,Bluefields,NI,12.0137,-83.7635,80.6,89,40,4.61,scattered clouds,2022-08-10 22:48
615,Tommot,RU,58.9564,126.2925,9.28,86,100,10.27,overcast clouds,2022-08-10 22:48
616,Fomboni,KM,-12.28,43.7425,83.52,72,100,8.81,overcast clouds,2022-08-10 22:48
617,Carballo,ES,43.213,-8.691,51.01,94,100,5.01,overcast clouds,2022-08-10 22:48
618,Opotiki,NZ,-38.0833,177.2833,68,99,97,5.01,light rain,2022-08-10 22:48
619,Kuna,US,43.4918,-116.4201,61,21,1,18.41,clear sky,2022-08-10 22:45
620,Bundaberg,AU,-24.85,152.35,73.4,73,61,6.91,broken clouds,2022-08-10 22:48
621,Songjianghe,CN,42.1859,127.479,43.79,56,100,7.45,overcast clouds,2022-08-10 22:48
622,Honiara,SB,-9.4333,159.95,82.56,77,93,4.79,overcast clouds,2022-08-10 22:48
623,Saldus,LV,56.6636,22.4881,29.8,80,42,4.29,scattered clouds,2022-08-10 22:48
624,Gandai,IN,21.6667,81.1,80.6,33,21,2.28,few clouds,2022-08-10 22:48
625,La Vista,US,41.1839,-96.0311,62.6,34,1,12.66,clear sky,2022-08-10 22:48
626,Roebourne,AU,-20.7833,117.1333,82.83,76,52,9.93,broken clouds,2022-08-10 22:48
627,Namatanai,PG,-3.6667,152.4333,80.94,82,98,8.34,light rain,2022-08-10 22:48
628,Garmsar,IR,35.2182,52.3409,73.74,28,100,7.85,overcast clouds,2022-08-10 22:48
629,Jackson,US,42.4165,-122.8345,61,36,1,11.5,clear sky,2022-08-10 22:43
630,Chumikan,RU,54.7183,135.315,33.91,69,83,21.32,broken clouds,2022-08-10 22:48
631,Los Llanos De Aridane,ES,28.6585,-17.9182,66.2,72,0,5.75,clear sky,2022-08-10 22:48
632,Vilhena,BR,-12.7406,-60.1458,71.6,100,20,2.3,few clouds,2022-08-10 22:48
633,Khudumelapye,BW,-23.8833,24.75,67.96,48,0,4.63,clear sky,2022-08-10 22:48
634,Raudeberg,NO,61.9875,5.1352,34,92,92,6.38,overcast clouds,2022-08-10 22:48
635,Huron,US,41.1501,-82.5499,77,43,40,8.05,light rain,2022-08-10 22:48
636,Sakaiminato,JP,35.55,133.2333,41,87,1,2.3,clear sky,2022-08-10 22:48
637,Yunyang,CN,33.4474,112.7142,53.53,65,100,5.28,light rain,2022-08-10 22:48
638,Yamoussoukro,CI,6.8206,-5.2767,78.8,89,0,3.44,moderate rain,2022-08-10 22:48
639,Fare,PF,-16.7,-151.0167,82.2,74,38,11.12,scattered clouds,2022-08-10 22:48
640,Khor,RU,47.8861,134.9464,47.39,38,95,9.93,overcast clouds,2022-08-10 22:48
641,Ulladulla,AU,-35.35,150.4667,57,50,1,11.5,clear sky,2022-08-10 22:48
642,Maceio,BR,-9.6658,-35.7353,73.4,94,75,3.44,broken clouds,2022-08-10 22:43
643,Karasuk,RU,53.7377,78.0403,33.35,90,100,8.93,overcast clouds,2022-08-10 22:48
644,Koumac,NC,-20.5667,164.2833,79.11,82,100,8.68,overcast clouds,2022-08-10 22:48
645,Miramar,US,25.9873,-80.2323,82.4,57,20,16.11,few clouds,2022-08-10 22:48
646,Tongren,CN,27.7172,109.1853,54.46,97,100,1.97,light rain,2022-08-10 22:48
647,Nortelandia,BR,-14.4547,-56.8028,76.98,76,84,3.6,broken clouds,2022-08-10 22:48
648,Kozan,TR,37.4552,35.8157,46.99,100,75,6.91,light rain,2022-08-10 22:48
649,Novoagansk,RU,61.9449,76.6625,32.31,99,100,2.06,overcast clouds,2022-08-10 22:48
650,Kavieng,PG,-2.5744,150.7967,81.99,74,100,7.38,light rain,2022-08-10 22:48
651,Anupgarh,IN,29.1911,73.2086,78.91,12,0,5.37,clear sky,2022-08-10 22:48
652,Natal,BR,-5.795,-35.2094,77,94,40,4.61,scattered clouds,2022-08-10 22:48
653,Itarema,BR,-2.9248,-39.9167,80.49,80,41,13.6,scattered clouds,2022-08-10 22:48
654,Helmsdale,GB,58.1168,-3.6517,35.6,93,14,5.75,few clouds,2022-08-10 22:48
655,Falavarjan,IR,32.5553,51.5097,60.8,39,75,11.5,broken clouds,2022-08-10 22:48
656,Ojinaga,MX,29.5667,-104.4167,87.8,8,1,2.3,clear sky,2022-08-10 22:48
657,Yarada,IN,17.65,83.2667,77,94,20,2.3,mist,2022-08-10 22:48
658,Kabinda,CD,-6.1333,24.4833,64.38,96,98,5.1,overcast clouds,2022-08-10 22:48
659,Nuuk,GL,64.1835,-51.7216,28.4,93,90,8.05,overcast clouds,2022-08-10 22:48
660,Capao Bonito,BR,-24.0058,-48.3494,63.25,68,0,1.81,light rain,2022-08-10 22:48
661,Wagga Wagga,AU,-35.1167,147.3667,48.99,76,40,13.8,scattered clouds,2022-08-10 22:48
662,Tatawin,TN,32.9297,10.4518,62.6,63,99,8.05,overcast clouds,2022-08-10 22:48
663,San Lorenzo,PY,-25.3333,-57.5333,86,62,0,5.75,clear sky,2022-08-10 22:48
664,Aklavik,CA,68.2191,-135.0107,-2.2,55,20,11.5,few clouds,2022-08-10 22:48
665,Tokur,RU,53.1333,132.9,25.75,79,99,9.37,overcast clouds,2022-08-10 22:48
666,Nayagarh,IN,20.1333,85.1,73.24,85,1,1.05,clear sky,2022-08-10 22:48
667,Houma,US,29.5958,-90.7195,73.4,73,90,9.22,overcast clouds,2022-08-10 22:48
668,Acaponeta,MX,22.4964,-105.3594,88.59,31,48,8.72,scattered clouds,2022-08-10 22:48
669,Bukachacha,RU,52.9833,116.9167,19.89,39,58,5.1,broken clouds,2022-08-10 22:48
670,Malartic,CA,48.1335,-78.1328,68,45,75,9.22,broken clouds,2022-08-10 22:48
671,Mahajanga,MG,-15.7167,46.3167,77,94,20,3.44,few clouds,2022-08-10 22:48
672,Mut,TR,36.6439,33.4389,40.93,73,71,18.23,broken clouds,2022-08-10 22:48
673,Senanga,ZM,-16.1167,23.2667,67.57,49,16,7.38,few clouds,2022-08-10 22:48
674,Angoche,MZ,-16.2325,39.9086,76.17,88,100,5.59,light rain,2022-08-10 22:48
675,Minatitlan,MX,17.9833,-94.5167,96.8,32,1,16.11,clear sky,2022-08-10 22:48
676,Jalu,LY,29.0331,21.5482,58.73,27,64,8.79,broken clouds,2022-08-10 22:43
677,Ranong,TH,9.9658,98.6348,77.47,86,68,4.23,broken clouds,2022-08-10 22:48
